1d,7d
43057.0970999999,42569.5590999999
44490.3346,44015.6512
44984.7496,46210.3753
44212.6544999999,46784.7725999999
42342.0533999999,45580.4980999999
42403.4890999999,44588.2246999999
43043.3439999999,45846.6034999999
43454.3462,45269.7606
42935.6627,43973.5893999999
42351.3864,42846.3899999999
41968.3874,41486.1120999999
39564.4337,40118.3571999999
37243.7627999999,37797.1100999999
36517.0127999999,37174.836
36059.9810999999,36146.0245
35726.2234,36472.9113999999
34796.9956,35793.0533999999
34997.2713,35963.5570999999
35193.5092999999,36217.7643
35701.6333999999,36550.3018
35904.1275,36730.1535999999
36608.989,37404.8625
37896.6592,38886.2298999999
39528.3871999999,41207.3246
41428.2342999999,43790.2827
41965.6927999999,45926.4123
43374.6497,47651.5311
44011.194,47458.5653999999
43041.2793999999,46615.1785999999
41756.1774999999,45721.0763
44113.6086999999,45814.4513
44004.3205999999,45150.7048
42713.5628,43614.7001999999
40797.5697999999,42769.3766
40259.9452,42324.8612999999
38161.6627,40312.0417
35483.6512,37700.6866999999
35014.6670999999,35877.2825999999
34632.0236,35891.9605999999
34697.9726,36266.8557999999
33876.9691,35277.1296
34029.6241,35467.3174999999
34360.9083,35578.7695
34649.7925,35985.3133
35054.3395,36096.6979999999
35869.4743999999,36933.9625999999
37351.3225,38595.9392
38737.4288,40576.3666
38405.3147,42623.7304999999
38642.1933999999,44376.6210999999
39764.5412,44444.3010999999
40171.5227,43960.5075999999
38402.0167999999,44138.8723
37585.5924999999,44244.3545
38175.6595,45932.1670999999
38164.0054999999,44852.11
38129.5919999999,45026.6595999999
36469.0475,43192.9507
36649.2914999999,42350.5233999999
38075.2474,40067.2145
35645.3761999999,38264.5426
34216.5106,36030.7831999999
35173.3605,36620.0184999999
35470.0394999999,36359.6587999999
35042.1904999999,35130.9764
35074.5098999999,35362.4971999999
35189.7153,35703.8635999999
35542.8010999999,35919.7169999999
35689.1773,36377.9683999999
36526.599,37168.2624999999
38186.4196999999,38833.7134
40386.4466,40605.5342999999
41950.1615,42372.8897999999
42954.5815999999,43494.4910999999
43597.9437,44455.6243
43832.1695,44861.3075
42829.2951,44154.0311999999
43062.4980999999,43707.8717
44505.7448,44233.8841
44750.2321999999,45187.7071999999
43002.8882999999,44215.5368999999
42968.5909,42015.8004999999
41027.3334,41378.8194
39422.4191999999,40265.6275
36459.4466,36727.0141
35625.5169,36221.0889
35508.7128,35882.9582999999
35258.1561999999,36293.3660999999
34781.9608,34981.4653
35053.8314,35118.9853999999
35166.8586,35241.0642999999
35643.2113,35780.444
35726.7217,36067.7414999999
36476.3159999999,36713.1091
38264.0728,38188.9326
39900.7943,40075.5147999999
41793.9058,39848.4751
43116.6814999999,38596.8179999999
44385.1077999999,39323.6446
44056.3199,39167.4806
42256.0792999999,38586.8392
42949.6725,37356.4706999999
44520.1831,38160.1284999999
45914.6408999999,37492.6181999999
43409.8513,36545.2405
42074.3188999999,35717.0399
41177.9156,35514.5221
40477.3784999999,35823.8960999999
36844.0319999999,35339.387
35652.9375999999,34361.4988999999
35720.0103,34152.942
36044.2174999999,34647.3113
34258.2333,34171.3966
34522.9403,33053.8689999999
34749.9538,33770.9980999999
35203.0331999999,34211.1857999999
35452.5615,34285.341
36035.0412,34929.5524
37269.6079,36231.4954
38915.0017,37492.834
39306.2032,37245.2609
37404.8498,36987.2401
39937.3652,37302.8027
40037.828,36895.4302
39481.9107,35966.737
38417.7908,36475.5374
39259.0115999999,37783.4031
38739.1590999999,37202.5179999999
36927.7914999999,35538.2532999999
35288.1077,34770.9997
35927.2361,35999.6926
34852.5501999999,36095.3199
33267.0322,35080.0933999999
32082.937,34111.9769
31902.0247999999,34291.7698999999
32837.284,35389.5418999999
32671.4866,34660.6756
31691.0983,34328.6276999999
31864.5145999999,34653.0811
32025.9422999999,34992.6402999999
32236.5376,35121.9026
33094.0092999999,35757.4309999999
34448.8467999999,37873.9721999999
35798.9334999999,40311.747
35310.6221,43057.0970999999
34402.3395,44490.3346
35587.8502999999,44984.7496
34971.6788999999,44212.6544999999
34816.9683,42342.0533999999
34060.1835999999,42403.4890999999
34385.3605,43043.3439999999
34615.2755,43454.3462
34166.7359,42935.6627
31653.4671999999,42351.3864
31871.3519999999,41968.3874
32987.7198999999,39564.4337
31653.4746999999,37243.7627999999
31591.0234999999,36517.0127999999
32113.7102999999,36059.9810999999
32864.624,35726.2234
32442.2065,34796.9956
32765.6932,34997.2713
33250.7905,35193.5092999999
33498.8957999999,35701.6333999999
33582.0170999999,35904.1275
34274.4383999999,36608.989
35771.5336,37896.6592
36515.4104,39528.3871999999
36299.3145,41428.2342999999
35774.6877,41965.6927999999
37538.6460999999,43374.6497
37830.7497,44011.194
36440.3476999999,43041.2793999999
36101.2022999999,41756.1774999999
36707.5492,44113.6086999999
36763.5696,44004.3205999999
36162.6998,42713.5628
34971.498,40797.5697999999
36352.8867,40259.9452
37194.857,38161.6627
35712.8940999999,35483.6512
34697.3153999999,35014.6670999999
35078.1509999999,34632.0236
34953.0625,34697.9726
34323.5130999999,33876.9691
34506.2485,34029.6241
34890.4329,34360.9083
35084.353,34649.7925
35370.2644999999,35054.3395
35668.5135999999,35869.4743999999
37655.5604,37351.3225
39630.178,38737.4288
41572.8879999999,38405.3147
42739.1996,38642.1933999999
45003.7529999999,39764.5412
44160.4181,40171.5227
43838.8447,38402.0167999999
42639.6454,37585.5924999999
44784.7312999999,38175.6595
43939.6149,38164.0054999999
42220.4345,38129.5919999999
41808.7791999999,36469.0475
41009.9914999999,36649.2914999999
39119.0804999999,38075.2474
36607.2981999999,35645.3761999999
35846.8318,34216.5106
35287.983,35173.3605
35256.4383999999,35470.0394999999
34986.2531,35042.1904999999
35210.4957999999,35074.5098999999
35280.5933,35189.7153
35340.9368,35542.8010999999
35595.7658999999,35689.1773
36345.5751,36526.599
38302.2513,38186.4196999999
40822.3122999999,40386.4466
42825.0342,41950.1615
44130.0402,42954.5815999999
46672.2971,43597.9437
46499.4649999999,43832.1695
45283.0014999999,42829.2951
45001.7079999999,43062.4980999999
45821.8764,44505.7448
45120.5903,44750.2321999999
42188.8913,43002.8882999999
41527.5414,42968.5909
39993.0812,41027.3334
38571.7480999999,39422.4191999999
35889.245,36459.4466
35995.9092999999,35625.5169
35679.7382,35508.7128
36204.4274,35258.1561999999
35474.9752999999,34781.9608
35220.4124999999,35053.8314
35517.7664999999,35166.8586
35685.6707,35643.2113
35904.3816,35726.7217
36563.6567999999,36476.3159999999
38436.2281999999,38264.0728
40126.1610999999,39900.7943
41834.8743,41793.9058
42892.3289999999,43116.6814999999
44678.9954999999,44385.1077999999
43910.2473,44056.3199
43094.0109,42256.0792999999
43086.8024999999,42949.6725
44474.4208999999,44520.1831
44859.0621,45914.6408999999
43218.6532999999,43409.8513
42571.5789,42074.3188999999
41327.2418,41177.9156
39258.3986,40477.3784999999
36761.2627999999,36844.0319999999
36523.2914999999,35652.9375999999
35786.7883,35720.0103
35398.5233999999,36044.2174999999
34600.0106999999,34258.2333
34768.4348,34522.9403
34953.6068999999,34749.9538
35203.8039999999,35203.0331999999
35468.1865,35452.5615
36047.5769,36035.0412
37703.4859,37269.6079
39659.4761,38915.0017
41718.6627999999,39306.2032
43761.2750999999,37404.8498
44551.0529,39937.3652
44224.2293999999,40037.828
42858.5720999999,39481.9107
42804.868,38417.7908
44063.6684,39259.0115999999
43044.7468,38739.1590999999
42682.3612999999,36927.7914999999
41475.9093999999,35288.1077
41032.2805999999,35927.2361
39357.767,34852.5501999999
35665.3350999999,33267.0322
35808.3197,32082.937
35408.2580999999,31902.0247999999
34856.9568999999,32837.284
33299.8825999999,32671.4866
33508.7932999999,31691.0983
34027.5239999999,31864.5145999999
34360.6362,32025.9422999999
34379.7445999999,32236.5376
35144.9941,33094.0092999999
36793.6466999999,34448.8467999999
38830.1725999999,35798.9334999999
39071.7149999999,35310.6221
38347.2506999999,34402.3395
38937.6724,35587.8502999999
38113.0409,34971.6788999999
37562.5818,34816.9683
37256.9784999999,34060.1835999999
38425.1598,34385.3605
38907.7053,34615.2755
36286.7713,34166.7359
35469.0092999999,31653.4671999999
34970.7022,31871.3519999999
35548.6263,32987.7198999999
34771.995,31653.4746999999
33657.8381,31591.0234999999
33005.5668999999,32113.7102999999
33543.8432,32864.624
33692.9262999999,32442.2065
32401.6019999999,32765.6932
32943.1126,33250.7905
33118.3481,33498.8957999999
33294.5055999999,33582.0170999999
33774.7961,34274.4383999999
35358.2093,35771.5336
36888.9965999999,36515.4104
36048.3516,36299.3145
35422.8478,35774.6877
36101.5665999999,37538.6460999999
35793.1305999999,37830.7497
35204.8585,36440.3476999999
35206.0199999999,36101.2022999999
35907.0535,36707.5492
35776.2125,36763.5696
34875.7739,36162.6998
33220.5077999999,34971.498
34477.0498,36352.8867
35208.8542999999,37194.857
33509.8162,35712.8940999999
33376.074,34697.3153999999
33731.3462,35078.1509999999
34336.5812,34953.0625
33762.5630999999,34323.5130999999
34102.6860999999,34506.2485
34275.805,34890.4329
34395.2136,35084.353
34640.9078999999,35370.2644999999
35283.1868,35668.5135999999
37780.2693999999,37655.5604
39974.5403,39630.178
42281.0668,41572.8879999999
44750.5423999999,42739.1996
44637.6943,45003.7529999999
44996.1207999999,44160.4181
44218.1904999999,43838.8447
43312.6293999999,42639.6454
43621.7935,44784.7312999999
44203.0844,43939.6149
42366.9342,42220.4345
41472.8712999999,41808.7791999999
40289.4084,41009.9914999999
38839.7967999999,39119.0804999999
36057.6816,36607.2981999999
35550.322,35846.8318
33860.2572999999,35287.983
34531.6486999999,35256.4383999999
32893.1615999999,34986.2531
33205.7773,35210.4957999999
33421.9150999999,35280.5933
33564.2615,35340.9368
33747.6523,35595.7658999999
34270.0555,36345.5751
36570.0748,38302.2513
38588.321,40822.3122999999
40230.9985999999,42825.0342
42449.5438999999,44130.0402
45604.7465,46672.2971
44380.6483999999,46499.4649999999
43016.79,45283.0014999999
42980.2822999999,45001.7079999999
44764.8799,45821.8764
44941.4479999999,45120.5903
43306.4565,42188.8913
41607.3403,41527.5414
39836.8894999999,39993.0812
37707.8813,38571.7480999999
35637.0072999999,35889.245
35082.4075,35995.9092999999
34146.7157999999,35679.7382
33851.0541,36204.4274
33080.5285999999,35474.9752999999
33045.0173999999,35220.4124999999
33294.9482999999,35517.7664999999
33444.4836,35685.6707
33620.8631,35904.3816
34545.1258,36563.6567999999
37173.5008,38436.2281999999
38870.3012999999,40126.1610999999
41669.3010999999,41834.8743
44430.2335,42892.3289999999
45459.2384999999,44678.9954999999
45976.3936,43910.2473
43878.1382999999,43094.0109
44029.4064,43086.8024999999
45935.0979,44474.4208999999
43955.1437999999,44859.0621
42494.1759999999,43218.6532999999
40993.3937,42571.5789
40324.2387999999,41327.2418
41010.0245999999,39258.3986
37038.7923,36761.2627999999
36018.9380999999,36523.2914999999
35026.7814,35786.7883
34952.7761,35398.5233999999
34908.9554999999,34600.0106999999
34837.4378999999,34768.4348
35103.5855,34953.6068999999
35241.7387999999,35203.8039999999
35444.0469999999,35468.1865
36273.5763,36047.5769
38362.8689999999,37703.4859
40208.9228999999,39659.4761
42902.0835,41718.6627999999
43445.7179,43761.2750999999
44730.4951,44551.0529
45227.1733,44224.2293999999
43181.7644,42858.5720999999
43042.3058999999,42804.868
45311.5778999999,44063.6684
46304.4320999999,43044.7468
44357.1414999999,42682.3612999999
43145.4162999999,41475.9093999999
41436.3476999999,41032.2805999999
37746.7116,39357.767
34992.2418,35665.3350999999
34456.9686,35808.3197
34773.5625999999,35408.2580999999
34137.7926999999,34856.9568999999
34569.4967,33299.8825999999
34425.394,33508.7932999999
34528.4244,34027.5239999999
34683.1941999999,34360.6362
34872.3326,34379.7445999999
35593.5711,35144.9941
37469.7056999999,36793.6466999999
39741.5432,38830.1725999999
42000.9412999999,39071.7149999999
42990.4063,38347.2506999999
43950.6163,38937.6724
42865.406,38113.0409
42246.9078999999,37562.5818
42515.8879,37256.9784999999
44209.006,38425.1598
43882.2071,38907.7053
42910.4856999999,36286.7713
41814.9162,35469.0092999999
40533.3128999999,34970.7022
38604.6022999999,35548.6263
36745.6088,34771.995
35825.3560999999,33657.8381
34562.8718999999,33005.5668999999
35313.5726999999,33543.8432
33870.8223,33692.9262999999
33867.4637999999,32401.6019999999
34111.366,32943.1126
34446.7223,33118.3481
34583.2845,33294.5055999999
35369.5371999999,33774.7961
36808.1653999999,35358.2093
38983.3384999999,36888.9965999999
39308.5028999999,36048.3516
37815.9081,35422.8478
38312.6725999999,36101.5665999999
38236.2272,35793.1305999999
37930.4743999999,35204.8585
37391.2617,35206.0199999999
38475.3701999999,35907.0535
38224.6008999999,35776.2125
37194.2771999999,34875.7739
34421.9645,33220.5077999999
34831.4172,34477.0498
34897.8694,35208.8542999999
33932.8573,33509.8162
32965.2433999999,33376.074
32812.3144,33731.3462
33668.8292,34336.5812
33906.2448999999,33762.5630999999
32939.7874,34102.6860999999
33430.6258999999,34275.805
33637.489,34395.2136
33715.4839999999,34640.9078999999
34390.5369999999,35283.1868
35806.2356999999,37780.2693999999
37658.0685999999,39974.5403
37139.862,42281.0668
36167.4277999999,44750.5423999999
36505.6407,44637.6943
36733.9458,44996.1207999999
35991.9875,44218.1904999999
35599.3571999999,43312.6293999999
37613.9159,43621.7935
38015.4836999999,44203.0844
35943.3024999999,42366.9342
35638.3462999999,41472.8712999999
36778.7424,40289.4084
37138.0000999999,38839.7967999999
35312.3364,36057.6816
34007.182,35550.322
34674.1365,33860.2572999999
35455.1976,34531.6486999999
34183.4962,32893.1615999999
34072.8308,33205.7773
34399.7091,33421.9150999999
34627.5467999999,33564.2615
34752.5426,33747.6523
35583.8128999999,34270.0555
37876.6083,36570.0748
40618.0143,38588.321
43885.0956,40230.9985999999
45831.9679,42449.5438999999
46745.8084,45604.7465
45659.7791,44380.6483999999
44036.3262,43016.79
43544.3706,42980.2822999999
44291.7212,44764.8799
44869.9349999999,44941.4479999999
42482.2460999999,43306.4565
41949.2811,41607.3403
40152.3369,39836.8894999999
39136.1546,37707.8813
35629.4734,35637.0072999999
35281.1045,35082.4075
34671.2918999999,34146.7157999999
34948.0775999999,33851.0541
33703.7168999999,33080.5285999999
34123.3303,33045.0173999999
34200.6886,33294.9482999999
34406.5732999999,33444.4836
34592.133,33620.8631
35233.4928999999,34545.1258
37195.6691999999,37173.5008
39155.6172999999,38870.3012999999
41532.1324,41669.3010999999
43440.6636,44430.2335
45341.0317999999,45459.2384999999
45160.9214999999,45976.3936
43382.7787,43878.1382999999
43798.0884,44029.4064
45086.0553,45935.0979
44208.0126,43955.1437999999
42700.6184999999,42494.1759999999
41032.6745999999,40993.3937
40199.5569,40324.2387999999
38529.8977999999,41010.0245999999
35460.2776,37038.7923
34539.2637,36018.9380999999
34440.6475999999,35026.7814
34493.7725999999,34952.7761
33705.2922,34908.9554999999
33786.1763999999,34837.4378999999
34018.3009,35103.5855
34312.1727,35241.7387999999
34570.0320999999,35444.0469999999
35560.9683999999,36273.5763
37923.0827999999,38362.8689999999
41420.7989999999,40208.9228999999
44762.4455999999,42902.0835
47480.6924,43445.7179
47929.7949999999,44730.4951
46619.1564999999,45227.1733
44080.7486999999,43181.7644
44306.1307,43042.3058999999
44852.2889,45311.5778999999
45356.7352,46304.4320999999
44044.0025,44357.1414999999
42450.7908,43145.4162999999
41433.9167999999,41436.3476999999
39875.5982,37746.7116
36594.6888,34992.2418
35472.9317999999,34456.9686
34289.2629999999,34773.5625999999
35498.1371,34137.7926999999
34117.0366999999,34569.4967
33960.9297,34425.394
34216.6607999999,34528.4244
34414.9358999999,34683.1941999999
34639.2206,34872.3326
35506.6699999999,35593.5711
37706.6449999999,37469.7056999999
39611.3191,39741.5432
42019.2255999999,42000.9412999999
43224.5745,42990.4063
44898.2058,43950.6163
45437.6281,42865.406
43552.8232999999,42246.9078999999
43664.9548,42515.8879
46137.1635,44209.006
46581.5463,43882.2071
45268.5179999999,42910.4856999999
43937.7041,41814.9162
41830.2114,40533.3128999999
39991.9020999999,38604.6022999999
36582.0227,36745.6088
35810.4683999999,35825.3560999999
35108.4103,34562.8718999999
35398.1744,35313.5726999999
34295.2791,33870.8223
34475.3677,33867.4637999999
34717.9311999999,34111.366
34962.1359999999,34446.7223
35433.6978999999,34583.2845
36092.9153999999,35369.5371999999
37704.8689,36808.1653999999
39460.9152,38983.3384999999
41297.7434999999,39308.5028999999
42581.6759,37815.9081
44117.11,38312.6725999999
43871.8706999999,38236.2272
43321.1921,37930.4743999999
43868.3792,37391.2617
44341.0616,38475.3701999999
44480.6834999999,38224.6008999999
43593.0968999999,37194.2771999999
41401.4144999999,34421.9645
42314.3851999999,34831.4172
39738.6503999999,34897.8694
36301.1429999999,33932.8573
35712.6126999999,32965.2433999999
34591.2482,32812.3144
34927.008,33668.8292
33700.8637,33906.2448999999
33839.3836999999,32939.7874
33985.4427,33430.6258999999
34355.5106999999,33637.489
34393.7721,33715.4839999999
35176.798,34390.5369999999
36747.4237999999,35806.2356999999
38854.3854999999,37658.0685999999
39209.5399,37139.862
38375.8617,36167.4277999999
39283.25,36505.6407
39476.4738,36733.9458
37996.0677,35991.9875
37707.9777,35599.3571999999
38867.7661,37613.9159
37233.7372,38015.4836999999
35774.1992,35943.3024999999
34290.1396,35638.3462999999
34723.3925999999,36778.7424
34357.9522999999,37138.0000999999
33465.3833,35312.3364
32813.6569999999,34007.182
32767.7521999999,34674.1365
33519.8952999999,35455.1976
33558.5484,34183.4962
32709.2768,34072.8308
32901.8945,34399.7091
33164.1644999999,34627.5467999999
33337.2065999999,34752.5426
34079.4548,35583.8128999999
35602.6261,37876.6083
36843.1535,40618.0143
36118.1299999999,43885.0956
35720.5662,45831.9679
36328.1829,46745.8084
36356.9291,45659.7791
35426.2799999999,44036.3262
35323.6089999999,43544.3706
36139.9856,44291.7212
35686.927,44869.9349999999
34937.9524999999,42482.2460999999
34109.7307,41949.2811
34533.1849999999,40152.3369
35308.9562,39136.1546
34673.2373999999,35629.4734
33959.7001999999,35281.1045
